DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12710312,0.12707898,0.106786534,0.068514496,0.068474695,0.06437166
0.58364993,0.5837805,0.51268166,0.9726561,0.97263074,0.9536225
0.10948451,0.10946339,0.100605756,0.044263393,0.0441966,0.039982505
0.13863665,0.1386948,0.12210801,0.05329345,0.053304538,0.051854104
0.4439409,0.44419408,0.4049059,0.91269565,0.9127143,0.8831928
0.6138136,0.6138601,0.5254024,0.9659383,0.96591765,0.9387483
0.13524602,0.13528948,0.1199868,0.050498575,0.05050461,0.048518553
0.107634634,0.107590444,0.09598127,0.04790528,0.047826823,0.0436494
0.47869936,0.47872767,0.41336778,0.98444,0.9844133,0.97498095
0.13760798,0.13762848,0.11745816,0.08406724,0.08406532,0.09131774
