DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.69152445,0.6915093,0.59733516,0.9962795,0.9962727,0.9904655
0.16230507,0.16240694,0.13782507,0.08453277,0.08458627,0.08816403
0.11648154,0.116513275,0.10685467,0.047574684,0.047575437,0.047738668
0.39933234,0.3994179,0.35133728,0.98087066,0.9808563,0.9696815
0.5116459,0.5117597,0.44457427,0.9649475,0.9649395,0.9409717
0.4699565,0.47013074,0.41666287,0.9630528,0.96302867,0.9433139
0.118776746,0.11879234,0.10949124,0.048775885,0.048760798,0.04772746
0.11294418,0.11293974,0.10416368,0.044935934,0.0448804,0.041019812
0.33910796,0.33917087,0.29794616,0.4536466,0.45294282,0.38803065
0.122991696,0.12299486,0.111209154,0.0470387,0.04701891,0.04472692
