DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15639433,0.15651931,0.13526241,0.10351459,0.10356749,0.10940573
0.1191058,0.11906175,0.09957729,0.06330636,0.063261636,0.059002932
0.121531054,0.121500194,0.10078783,0.08192835,0.081921175,0.07777712
0.51339227,0.5133365,0.48452204,0.97212684,0.9721568,0.9538165
0.49711102,0.49712956,0.43508345,0.96734226,0.9673261,0.95645803
0.5153973,0.51540077,0.45108885,0.9728733,0.9728577,0.96276826
0.118571214,0.11861829,0.10818275,0.055712495,0.05572558,0.056664344
0.14853549,0.14860025,0.12911145,0.057622146,0.05764157,0.056258783
0.16344902,0.16347323,0.14069422,0.10234615,0.10227643,0.10040124
0.20385712,0.20395476,0.18035881,0.14248571,0.14246368,0.14184283
