DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.662295,0.66209877,0.55967194,0.99733156,0.9973224,0.99398494
0.1440905,0.14411171,0.12606438,0.090110466,0.09006167,0.09612806
0.15586992,0.15591028,0.1327323,0.08197653,0.08199241,0.081696786
0.7658396,0.7656288,0.67114824,0.9979599,0.9979523,0.9956078
0.1405007,0.1405626,0.12803128,0.059587426,0.059595093,0.055471838
0.15500192,0.15504798,0.13618004,0.099997364,0.09998783,0.104034014
0.73686737,0.73673743,0.62816507,0.99461585,0.9945947,0.988067
0.1338154,0.13387099,0.11603378,0.09666586,0.096682526,0.10062239
0.13392258,0.13390891,0.11395377,0.066564836,0.066538475,0.06545993
0.6849966,0.6849927,0.58417624,0.96211886,0.9620441,0.93688
