DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.39254934,0.39227703,0.32305697,0.9984321,0.9984272,0.99695444
0.12279166,0.12281759,0.11124,0.044821125,0.044820447,0.043301288
0.121220835,0.121230565,0.11163744,0.04903446,0.049015686,0.046948876
0.67244875,0.67249256,0.58624715,0.9931787,0.9931708,0.9837145
0.10397184,0.10393015,0.08905884,0.05472034,0.054678954,0.04834524
0.13383217,0.13387547,0.118961655,0.04991055,0.049916416,0.047992703
0.10809648,0.108064026,0.09899902,0.043591138,0.0435228,0.0396627
0.15383334,0.15392172,0.13232674,0.10205374,0.102088735,0.10894253
0.1075302,0.107484855,0.098166205,0.042857632,0.042793028,0.039533842
0.11879292,0.118809275,0.11000087,0.047848262,0.04781343,0.043972008
