DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.5883514,0.5883119,0.49862337,0.9930098,0.99299926,0.98480004
0.46884218,0.46898165,0.41153416,0.96005493,0.9600347,0.93858635
0.4937218,0.49383187,0.43068722,0.97708553,0.9770563,0.9628692
0.10465119,0.10461045,0.0917196,0.04854472,0.04849389,0.04353691
0.5084917,0.5085884,0.44159994,0.9783522,0.9783334,0.96233946
0.16112886,0.16124077,0.137748,0.09032526,0.090375304,0.094614685
0.1605437,0.1606139,0.13516907,0.082176834,0.08222493,0.08538088
0.12312196,0.12316104,0.11429409,0.06148137,0.06148387,0.060789216
0.1216086,0.121670865,0.11079614,0.06624675,0.06627344,0.068780124
0.111016564,0.11097546,0.09292474,0.06655362,0.06651302,0.060388204
