DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13856885,0.13873655,0.1278702,0.15391777,0.15403211,0.15834771
0.6176352,0.6176333,0.5356498,0.98478603,0.9847284,0.9754189
0.1118173,0.11177331,0.101762965,0.049247783,0.04917363,0.04519655
0.5543349,0.5543914,0.48497522,0.9706829,0.97061896,0.95640165
0.13892727,0.13894293,0.11686482,0.07513603,0.075141355,0.07706521
0.14383817,0.14387284,0.12152651,0.08403926,0.08406265,0.09018071
0.8435258,0.843553,0.7490568,0.9531248,0.9530535,0.9244638
0.10504116,0.105006695,0.08967124,0.05826308,0.058231477,0.049582478
0.7156296,0.71548843,0.6218582,0.9933034,0.9932826,0.98705864
0.18251014,0.18257007,0.15823275,0.12106092,0.1210455,0.11754634
