DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15913875,0.15919341,0.13588624,0.08238076,0.08240499,0.0822248
0.5632585,0.56309044,0.4773501,0.9961942,0.9961812,0.99316955
0.97360563,0.9736155,0.9304242,0.7851498,0.7846057,0.71807486
0.15342522,0.15344079,0.1318613,0.0938594,0.093772136,0.092287146
0.21238862,0.21255934,0.19136593,0.14506234,0.14512922,0.15270743
0.15116374,0.15116888,0.13160191,0.09518875,0.09511178,0.098569155
0.15511948,0.15518254,0.13386884,0.06465771,0.064678885,0.063503966
0.5891644,0.5891022,0.5069052,0.99112743,0.9911015,0.9846765
0.93394643,0.9340176,0.87979674,0.9190878,0.91902363,0.89881104
0.1252626,0.12530191,0.112779796,0.047111187,0.04711703,0.04575089
