DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13985187,0.13985516,0.11954806,0.08194243,0.0818536,0.08069517
0.10941992,0.10938279,0.095159955,0.0516329,0.051589314,0.047555685
0.14067061,0.14067271,0.120909035,0.071648546,0.07162298,0.070463836
0.1374551,0.13744809,0.115658395,0.073200576,0.073172264,0.07165759
0.15946262,0.15956259,0.13662137,0.10270472,0.10274808,0.10969109
0.49650556,0.49650627,0.43053618,0.98393846,0.9838991,0.97591555
0.12674299,0.12672319,0.1131567,0.05890911,0.058852363,0.055372547
0.13325645,0.13324855,0.112462185,0.07269791,0.072653376,0.06957063
0.85328144,0.8533165,0.76009357,0.89427906,0.8941452,0.85012853
0.14352308,0.14358357,0.1255311,0.054875124,0.05488889,0.05342147
