DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.528991,0.5286429,0.4332788,0.9989211,0.9989166,0.997847
0.13200247,0.1320426,0.11467902,0.09179427,0.091789976,0.09614756
0.355403,0.35557202,0.34493524,0.791271,0.79146695,0.75276697
0.16444644,0.16448422,0.14436239,0.104630776,0.10459218,0.10848018
0.6060926,0.606157,0.5231276,0.9616869,0.96160865,0.9408149
0.50599337,0.50626945,0.47778803,0.8833144,0.8834736,0.8361644
0.225309,0.22539867,0.19613256,0.17842203,0.17827865,0.17016685
0.1354933,0.13560559,0.12120826,0.0993045,0.099388376,0.10673777
0.94625944,0.94631416,0.8509395,0.23781212,0.23780058,0.23459548
0.51144564,0.51156884,0.45345876,0.92334944,0.92334175,0.8985329
