DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12395271,0.12403121,0.11340971,0.077067845,0.07711339,0.08221645
0.11446076,0.11445181,0.10459544,0.043657206,0.04362888,0.041319594
0.4936989,0.49370646,0.448545,0.9581308,0.9581688,0.93536335
0.146974,0.14698859,0.12431447,0.07840937,0.078410126,0.0775822
0.80907404,0.8087545,0.6915657,0.9999064,0.99990577,0.99967533
0.10485985,0.10481881,0.089031935,0.05799559,0.057959992,0.0502897
0.7955114,0.795148,0.6811884,0.99985987,0.99985904,0.9995547
0.85343736,0.8531853,0.7656245,0.9994873,0.99948394,0.9986321
0.11088864,0.1108521,0.09833746,0.050235335,0.050164733,0.046653762
0.68055946,0.68029356,0.5712957,0.9986582,0.99865305,0.9967158
