DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13349281,0.13357346,0.11876503,0.07707296,0.07711226,0.079796255
0.21927193,0.21939352,0.19338335,0.15799655,0.1579917,0.15488626
0.5991927,0.59906125,0.5245067,0.9920528,0.9920382,0.9872551
0.5459925,0.5459967,0.47450575,0.9842733,0.98421717,0.97653043
0.13321121,0.13320886,0.11241902,0.07299145,0.072975926,0.07326779
0.11318959,0.11317656,0.10395358,0.043282636,0.04324841,0.04122063
0.57244086,0.5725233,0.5036551,0.941429,0.9413661,0.9162324
0.14644971,0.1464955,0.12825413,0.05849703,0.0585039,0.05638639
0.14487793,0.14488283,0.12287253,0.07617329,0.07615714,0.07468166
0.82647747,0.8261958,0.7179315,0.9995885,0.9995858,0.9987804
