DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.16060035,0.16068189,0.1365696,0.06875613,0.06879423,0.068982966
0.10785467,0.107816994,0.09863605,0.043040305,0.042974394,0.039482992
0.13601285,0.13607363,0.12398207,0.07926494,0.07929246,0.06483294
0.8376928,0.8373946,0.72436386,0.9998531,0.99985206,0.9994853
0.10898912,0.10894875,0.09699531,0.04889192,0.04881509,0.04487457
0.13546412,0.13552211,0.12490353,0.054905277,0.054899216,0.04987494
0.12146801,0.12150212,0.10891353,0.070199884,0.07020822,0.057338275
0.117332086,0.11734483,0.10797491,0.047604896,0.047552448,0.042297248
0.1790836,0.1791527,0.15770479,0.11749207,0.11754613,0.120714895
0.885188,0.8849447,0.80171347,0.99968237,0.9996799,0.9990625
