DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14995064,0.1500138,0.13025886,0.05877749,0.058798112,0.057310134
0.13023803,0.13030732,0.11306415,0.10284352,0.10287866,0.10512616
0.13842505,0.13848916,0.11990962,0.09920335,0.099224724,0.10395384
0.60102004,0.60098135,0.5090276,0.9921655,0.9921515,0.9835988
0.13690093,0.13700958,0.12156742,0.12638886,0.1264669,0.1309095
0.5464794,0.5467177,0.5095328,0.9404548,0.94051856,0.8843384
0.5248911,0.5251872,0.50356317,0.92262626,0.9226989,0.87453467
0.14533806,0.14539006,0.12731826,0.056372106,0.05638434,0.054431386
0.45224962,0.45231146,0.3915352,0.97901213,0.97900337,0.96387494
0.96762884,0.967622,0.89685506,0.3783133,0.3777134,0.29638755
