DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13294084,0.13292646,0.110326245,0.09124154,0.09117787,0.08856385
0.13359408,0.13359201,0.11349947,0.07618698,0.07611673,0.07445802
0.97603256,0.9760492,0.9547342,0.95736206,0.9570497,0.93518716
0.122939534,0.122901656,0.1029452,0.06361702,0.063577995,0.06006342
0.59065336,0.5906379,0.50917053,0.98341835,0.9833808,0.9719526
0.3082201,0.30849427,0.28892937,0.29380158,0.2940802,0.2769765
0.13198735,0.13197877,0.11129644,0.073714584,0.07366987,0.072562106
0.93744844,0.9375003,0.8868224,0.8393198,0.8390319,0.7992899
0.96745425,0.9674774,0.91945773,0.6074838,0.607044,0.56176543
0.14669901,0.14671436,0.12405235,0.07838353,0.07838471,0.07767358
