DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.7190775,0.7188942,0.6319535,0.99644214,0.99643004,0.99306625
0.25568646,0.2558638,0.2259942,0.20607746,0.20613657,0.19184649
0.69173324,0.69169515,0.6020034,0.975946,0.9758546,0.9573221
0.56330925,0.5632842,0.49424583,0.9769819,0.9769596,0.96595925
0.39570034,0.3955578,0.33178273,0.994568,0.9945557,0.9907291
0.11720467,0.11720926,0.1066374,0.056805674,0.056779232,0.048700765
0.13144326,0.13142389,0.11061235,0.081007905,0.08097529,0.07607565
0.22333814,0.22347873,0.19758992,0.16234998,0.16235721,0.1594621
0.15363063,0.15363708,0.13127275,0.101524316,0.10150521,0.09707187
0.12928103,0.12926175,0.10876049,0.07054178,0.07050159,0.066423886
