DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.16116267,0.16125135,0.13662972,0.07379745,0.07383941,0.07536892
0.16796617,0.16799249,0.14501584,0.10638414,0.10630255,0.10480381
0.46159405,0.46172455,0.40795934,0.9855194,0.98550886,0.9743061
0.14952818,0.14963438,0.12977664,0.11470139,0.11474035,0.1202873
0.69971603,0.69972676,0.6081505,0.99219346,0.99218625,0.98044395
0.5524781,0.55256057,0.48045012,0.98891723,0.98890686,0.97773564
0.47974855,0.4797606,0.41305682,0.9920417,0.99203587,0.9838216
0.21411668,0.21422069,0.18753083,0.15379527,0.1537715,0.1499251
0.16304632,0.16316488,0.13944207,0.096084915,0.09613549,0.101253256
0.107735924,0.10770508,0.098544374,0.04511183,0.045037974,0.040014777
