DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.10758105,0.10753616,0.09823217,0.042819373,0.04275538,0.03954259
0.10944398,0.1094106,0.10016048,0.042433094,0.042383287,0.039628595
0.12311219,0.12312752,0.113352805,0.05257638,0.052560806,0.05085723
0.95833725,0.9583802,0.9135774,0.78976715,0.7895759,0.7631774
0.15716122,0.1572347,0.1348236,0.06435096,0.06438219,0.063668855
0.13162893,0.13168135,0.11959714,0.07811269,0.07814581,0.073858924
0.1720629,0.17208368,0.14897038,0.11169541,0.11160122,0.1109068
0.16180693,0.16188075,0.136286,0.0817922,0.08184298,0.08478064
0.13054797,0.1305387,0.11019507,0.07640432,0.076390535,0.08056097
0.99310136,0.99311006,0.9807637,0.9581961,0.9580503,0.9437546
