DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13670915,0.13670309,0.11490433,0.07429491,0.074267074,0.073057696
0.163466,0.16357815,0.13980667,0.103544556,0.10359303,0.10995437
0.11531213,0.115331404,0.10655479,0.04747688,0.04746625,0.0474118
0.18638916,0.18647395,0.16383031,0.12245294,0.122559085,0.12504809
0.6647196,0.6646183,0.58849734,0.9901441,0.99011534,0.9826581
0.77455705,0.7743905,0.6685132,0.99729526,0.99728125,0.9937635
0.81819904,0.8180772,0.7096442,0.9983324,0.9983257,0.9950216
0.96448934,0.9644948,0.9080635,0.7000854,0.69935423,0.5270913
0.15043779,0.15047824,0.13212691,0.095245525,0.09520964,0.10058328
0.12609151,0.1260926,0.11361267,0.04964261,0.049617693,0.047099862
