DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13887689,0.13898286,0.12252236,0.124039076,0.12409989,0.12814842
0.14952709,0.14954013,0.12818775,0.09019714,0.0901098,0.088366434
0.14419983,0.14423051,0.12160459,0.08147767,0.08150014,0.08607146
0.11238423,0.11232955,0.094314165,0.05919903,0.05915411,0.054856006
0.11508044,0.11510816,0.10603678,0.047065288,0.04706244,0.047355246
0.13368803,0.13368551,0.11411169,0.08079485,0.08076377,0.085383266
0.79741794,0.7971578,0.7098325,0.9991775,0.9991732,0.9980712
0.15372986,0.15385348,0.13369887,0.10980852,0.10985629,0.11621397
0.13129516,0.13128164,0.11129904,0.07578447,0.07572216,0.07530289
0.9892703,0.98928136,0.96813655,0.5224406,0.52232695,0.5241131
