DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.9632895,0.9632623,0.8955267,0.93429893,0.9341703,0.8735522
0.97077453,0.9708185,0.93656635,0.8367688,0.8367874,0.807087
0.9981404,0.99814165,0.9911718,0.37998846,0.37972397,0.35180202
0.13994364,0.13994104,0.11846422,0.07314375,0.07311885,0.07160367
0.21422634,0.21435924,0.1957783,0.3128928,0.31303862,0.25922602
0.12283593,0.122849084,0.11309816,0.05037564,0.05035836,0.048142117
0.20047782,0.20055361,0.18085805,0.22062826,0.22074233,0.21331297
0.81644887,0.8168189,0.6893552,0.094735175,0.09522286,0.0628829
0.105375856,0.10532359,0.088686,0.05915342,0.059110757,0.05272719
0.7774074,0.7772719,0.6746889,0.9946028,0.9945842,0.9882095
