DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12657015,0.1265502,0.11329131,0.05786119,0.057807915,0.054339454
0.10874532,0.10871465,0.090726376,0.06975454,0.06974439,0.05837376
0.9799451,0.9799577,0.9441451,0.64905816,0.6484073,0.59682477
0.16670866,0.16677046,0.14624478,0.110201344,0.11030299,0.11030771
0.15851815,0.15857802,0.13392894,0.08019369,0.08023008,0.081514135
0.106059894,0.106009796,0.0950561,0.046816077,0.046734914,0.04207855
0.14771274,0.14774908,0.124485865,0.07778944,0.07780978,0.07897551
0.9461503,0.94617695,0.8925177,0.9653658,0.96529627,0.9446165
0.20345914,0.20357001,0.1805005,0.14212048,0.14216419,0.1429927
0.15627605,0.15634957,0.13235363,0.09097782,0.09101211,0.09694748
