DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11311255,0.11307283,0.09477727,0.068476334,0.068437584,0.0624814
0.119227834,0.11918302,0.10007579,0.060244557,0.060205203,0.057171427
0.15800424,0.15806687,0.13584046,0.07174498,0.07176442,0.07098208
0.13870594,0.1387047,0.11937902,0.07009931,0.07007186,0.068783015
0.53681415,0.53679806,0.46115103,0.98741674,0.9873909,0.97880214
0.6060326,0.6058362,0.5071976,0.9979449,0.99793726,0.9955257
0.16342998,0.16350996,0.13773935,0.08045673,0.080511555,0.083074436
0.13042001,0.13053009,0.118875355,0.10398994,0.10408256,0.11408561
0.15653686,0.15663654,0.1348691,0.10690222,0.106942266,0.11321605
0.13833138,0.13832676,0.11725472,0.07948788,0.07944017,0.07554733
