DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11558908,0.1156109,0.10687664,0.04837892,0.04836901,0.04847036
0.88332415,0.88307875,0.79960126,0.9997273,0.99972534,0.9991944
0.14687768,0.14686252,0.12636371,0.0920449,0.09194675,0.09301227
0.107343696,0.10732566,0.09608869,0.052005116,0.051962685,0.045082796
0.6877562,0.68757766,0.5832884,0.9984581,0.99845034,0.9965988
0.24582091,0.24598499,0.2164983,0.1861616,0.18627854,0.17736535
0.17781407,0.17784974,0.15425152,0.11552101,0.11543658,0.11412816
0.24905404,0.24923114,0.22057517,0.1996445,0.19963187,0.19044776
0.14216946,0.14223208,0.12288751,0.095945604,0.09595992,0.10235835
0.12139584,0.12142952,0.11015054,0.045295842,0.04530034,0.04430584
