DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.44100285,0.441281,0.41453162,0.8196378,0.8199093,0.7675181
0.14113028,0.14119734,0.1296792,0.05883335,0.05883797,0.05247159
0.56272954,0.56265795,0.49586636,0.98392236,0.983901,0.9759685
0.14925098,0.14930274,0.12612633,0.08643475,0.08646305,0.092409916
0.6341601,0.63418674,0.5443575,0.9650071,0.9649628,0.94417226
0.13204357,0.13202547,0.111600846,0.06604938,0.06602032,0.06463527
0.18676372,0.18682697,0.16239549,0.12310561,0.12308691,0.1200227
0.49636286,0.49643725,0.44577384,0.9410493,0.94109833,0.9094662
0.13325103,0.13323574,0.11217837,0.06827923,0.06824664,0.06671936
0.11676755,0.11673323,0.10586728,0.050866615,0.050805975,0.047193807
