DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.4328945,0.43278542,0.36456308,0.99471396,0.9947037,0.99015105
0.10381348,0.10377325,0.09122047,0.04831241,0.048260786,0.04304563
0.14357948,0.14358826,0.12381939,0.07326377,0.073236845,0.07226087
0.15857829,0.15870325,0.13676362,0.10381646,0.10386829,0.10971857
0.13223842,0.13222183,0.11254298,0.06576877,0.06574306,0.0645152
0.5503572,0.5502956,0.46451244,0.9952336,0.9952212,0.99030536
0.12986082,0.12984204,0.10913273,0.0684402,0.068402335,0.0653208
0.13501741,0.13508421,0.11920548,0.06010622,0.06012432,0.05989026
0.72557163,0.7254137,0.6142245,0.9981002,0.9980925,0.9951847
0.69689554,0.6968365,0.5947631,0.99451,0.9944946,0.9877157
