DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15567937,0.15576798,0.13337103,0.06767656,0.06770826,0.068308175
0.15205386,0.15210398,0.13217323,0.06594671,0.065954424,0.06430474
0.7910309,0.7909913,0.7100792,0.9977079,0.9976975,0.99441355
0.11273987,0.11275102,0.09822066,0.06657012,0.06656549,0.053282224
0.12501666,0.12506492,0.11081529,0.077812694,0.07783429,0.061175346
0.8413965,0.8413644,0.73798466,0.9764262,0.97637326,0.94948196
0.14555205,0.14559685,0.12777345,0.09468725,0.094676964,0.09878578
0.5956625,0.59636945,0.5017426,0.09342218,0.093818955,0.06979379
0.121603295,0.1216324,0.11034958,0.044462096,0.044464037,0.043214638
0.15641677,0.15651532,0.13403767,0.07455096,0.07459178,0.076366745
