DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.18698385,0.18706599,0.16529405,0.12578906,0.12583138,0.12858972
0.11178871,0.11177738,0.0924479,0.07613226,0.076133855,0.061134733
0.12573406,0.1257625,0.116002664,0.056306783,0.056300346,0.054425072
0.14128399,0.14134577,0.12802392,0.0623837,0.06239299,0.058141924
0.15271781,0.15276454,0.12889673,0.07904727,0.07907497,0.080154866
0.16171065,0.16177528,0.13758193,0.08069753,0.080731,0.08100777
0.119827434,0.11983476,0.11038474,0.04805446,0.048034303,0.045937847
0.98251826,0.9825348,0.95392525,0.56578165,0.56563777,0.5599687
0.1309737,0.13102244,0.11674833,0.050014857,0.05002322,0.048597105
0.981332,0.981354,0.9546321,0.8115255,0.81144196,0.78443277
