DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13317302,0.13316628,0.11308844,0.07675907,0.076688774,0.07553928
0.12347676,0.123443015,0.10468412,0.061494973,0.061468646,0.059140656
0.13093257,0.13104059,0.12026095,0.10493747,0.10501929,0.11467447
0.12900175,0.1290362,0.11896659,0.05443805,0.054431777,0.051403124
0.10851593,0.10847185,0.097035885,0.048441652,0.048363317,0.044227887
0.9419102,0.9419208,0.8702827,0.7382537,0.73772615,0.590176
0.13663408,0.1366425,0.11500403,0.074147746,0.07414653,0.07564675
0.1173094,0.11734007,0.107385,0.0458757,0.045876507,0.045738827
0.553102,0.55304253,0.48870805,0.98373204,0.9837036,0.97651356
0.13572726,0.135737,0.114719346,0.07963989,0.07965242,0.08534623
