DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.22565927,0.22576839,0.20412126,0.34547663,0.34586045,0.33530924
0.3691915,0.3694885,0.34441447,0.8709173,0.87094826,0.84549445
0.41487253,0.41492155,0.38412374,0.89426094,0.89440995,0.8495066
0.11961857,0.11966866,0.103640325,0.094753966,0.094799854,0.09480395
0.6521735,0.65222484,0.56417245,0.97305167,0.973045,0.9455381
0.12606208,0.12611918,0.10942413,0.097528435,0.09755865,0.099384636
0.1461208,0.14621311,0.12743497,0.075419344,0.07545651,0.07711016
0.13045248,0.1304911,0.113621674,0.089861274,0.08986707,0.09270605
0.11893564,0.11901913,0.10219676,0.106772274,0.1068828,0.10379337
0.13362701,0.13371602,0.11723176,0.13320707,0.13337502,0.13516672
