DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.10733592,0.107321054,0.09416381,0.05746729,0.05744109,0.048052095
0.55973905,0.559777,0.49071994,0.9639077,0.96388215,0.94720507
0.14093897,0.14100559,0.12949316,0.058803864,0.058808297,0.052414503
0.40659532,0.40637997,0.39306182,0.9914842,0.9914786,0.98294806
0.44948706,0.44968018,0.41013902,0.93694615,0.93703294,0.88346595
0.67753106,0.6774974,0.57620525,0.9371235,0.9368648,0.89597344
0.13516077,0.13521753,0.119608596,0.0528511,0.052862022,0.05163534
0.11415951,0.114125766,0.09879913,0.0544117,0.05436953,0.051252984
0.41860598,0.41863516,0.36250544,0.9856119,0.98560196,0.97513205
0.13696428,0.1369749,0.12172624,0.058122862,0.05809883,0.055565804
