DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14840733,0.14851595,0.12903984,0.116520345,0.11655589,0.121961474
0.6502589,0.6503265,0.5621534,0.98378146,0.98376644,0.9639052
0.14344084,0.1435025,0.1254451,0.05500364,0.05501744,0.053608235
0.10436823,0.104327366,0.08898188,0.056520745,0.056482054,0.049246527
0.12519619,0.12526011,0.11606855,0.07907014,0.0790876,0.079829775
0.1615561,0.16163228,0.13600138,0.08467733,0.08472513,0.08858777
0.43868962,0.43888372,0.39343354,0.8650279,0.86516833,0.8154443
0.13025051,0.13028824,0.12007551,0.055912927,0.05591092,0.053032067
0.4583148,0.4584839,0.40678757,0.97201437,0.97199774,0.9549036
0.81572396,0.815769,0.7098453,0.86259043,0.86197585,0.8109095
