DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15320443,0.15326089,0.12905109,0.08452281,0.08455755,0.08926927
0.20307428,0.20318551,0.1798884,0.14218585,0.14225575,0.14355756
0.1429744,0.14305232,0.12371957,0.10331557,0.10334552,0.10862869
0.116682775,0.11672075,0.10708216,0.05119897,0.051204115,0.05173088
0.97818524,0.97821224,0.9442883,0.44986382,0.44994497,0.4636418
0.99758524,0.99758935,0.9898751,0.35966754,0.35972062,0.39049092
0.14256999,0.14266452,0.123904645,0.11524669,0.11528263,0.11916843
0.10980784,0.109875165,0.09233527,0.09631254,0.09646025,0.089891575
0.13838749,0.13849205,0.12126686,0.12286145,0.12292119,0.12580694
0.18732123,0.18740734,0.16556604,0.1260352,0.12609082,0.12912592
