DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13883649,0.13893998,0.12148753,0.12225102,0.12230702,0.12518644
0.99802184,0.9980251,0.9917273,0.5649305,0.5647051,0.5775937
0.14786415,0.1479501,0.12780122,0.10439595,0.1044312,0.11035087
0.15098228,0.151034,0.12729028,0.08428289,0.08431609,0.08913371
0.13935935,0.13941677,0.12265613,0.053247202,0.0532582,0.051719174
0.9741465,0.974129,0.92783487,0.98348373,0.9834081,0.9687808
0.1332048,0.13326891,0.11791701,0.059340037,0.059357416,0.05911313
0.6980931,0.6979601,0.6069231,0.99345064,0.99343354,0.98768675
0.83068895,0.83041877,0.74231064,0.9996449,0.9996429,0.9991187
0.13852666,0.1386404,0.1267364,0.13149284,0.13163464,0.13929625
