DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.316692,0.316674,0.2729751,0.982344,0.9823364,0.9735685
0.16077691,0.16086954,0.13683443,0.096290626,0.09633037,0.10263068
0.19023655,0.19031022,0.16357258,0.13752346,0.13743296,0.13208714
0.13640109,0.13641684,0.11571381,0.081504755,0.08151273,0.0880353
0.6312903,0.6313711,0.5515189,0.9890555,0.989032,0.9793973
0.14197569,0.14200641,0.12537822,0.057458833,0.057453454,0.05520798
0.19230223,0.19237986,0.16681372,0.13258745,0.13256481,0.12837341
0.13211486,0.13222459,0.1192534,0.099117175,0.099206254,0.10734396
0.50716513,0.5070582,0.4244498,0.99479085,0.99478185,0.98924214
0.5105839,0.5106235,0.43901724,0.9855171,0.9855044,0.9728915
