DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.6319562,0.63186395,0.53297305,0.99631315,0.996305,0.9911977
0.1349341,0.13498479,0.11961393,0.051003218,0.051011723,0.04934512
0.12942557,0.12946014,0.11931359,0.05558872,0.055585284,0.052753367
0.39931393,0.39928576,0.34305316,0.9888497,0.9888413,0.98027295
0.568697,0.56868064,0.48237625,0.9896421,0.98963064,0.978613
0.53853476,0.53859514,0.46434423,0.9841646,0.9841349,0.9730865
0.12755692,0.12758875,0.1177326,0.05282955,0.052820005,0.04963869
0.1091648,0.10913697,0.10008922,0.043720584,0.043655608,0.039902095
0.13456285,0.13456568,0.113302544,0.07657464,0.07657688,0.08037191
0.15850481,0.15857393,0.13600576,0.0686147,0.068641074,0.06797272
