DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15059718,0.15065861,0.13272335,0.09919317,0.09924258,0.1016398
0.1079627,0.10793725,0.097578354,0.048294626,0.048236668,0.04236694
0.76711684,0.7670352,0.66251194,0.99777097,0.997764,0.99385184
0.7190024,0.7189463,0.61750513,0.9970823,0.99707675,0.9918874
0.12190627,0.12193289,0.1123904,0.04871165,0.048670266,0.043594263
0.62671125,0.62678295,0.546213,0.99178636,0.99176985,0.9835728
0.7643935,0.7643641,0.6720462,0.9948398,0.9948357,0.9843353
0.10983315,0.10980781,0.100734234,0.043809406,0.04374666,0.04008549
0.12423269,0.12429008,0.10764625,0.09145882,0.09154229,0.09078822
0.15220587,0.1522578,0.12814178,0.08324524,0.08327863,0.08765354
