DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13664077,0.13665538,0.11710374,0.08383483,0.08382245,0.09086554
0.14371277,0.14374031,0.12593159,0.090874396,0.09083045,0.096822105
0.1476496,0.14768328,0.12454523,0.077816814,0.07783466,0.07865202
0.12322429,0.1232215,0.11133603,0.048286743,0.048260193,0.045765392
0.1098356,0.10979494,0.10032324,0.04517168,0.045108277,0.0415489
0.11685174,0.11686838,0.10782592,0.04787411,0.04786115,0.047313824
0.65034294,0.6502554,0.54998946,0.9944432,0.9944273,0.98810107
0.14700632,0.14701521,0.12493902,0.09798406,0.0979793,0.09438416
0.6353323,0.635296,0.54189813,0.98822653,0.988196,0.9780323
0.13121946,0.13130865,0.11378663,0.11521674,0.115280285,0.11550554
