DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.15917625,0.15923354,0.13630413,0.0800549,0.08007781,0.07964459
0.13423494,0.13429679,0.11763862,0.09472631,0.094816566,0.09483587
0.13991094,0.13995865,0.1209479,0.090527564,0.09052794,0.097662315
0.11642362,0.1164475,0.10769222,0.04945125,0.049441665,0.04950201
0.13290146,0.13288172,0.11191822,0.081341855,0.08130356,0.07636178
0.14293006,0.14303803,0.12562938,0.12042232,0.120464355,0.12566201
0.5000355,0.5001223,0.4341467,0.9809061,0.9808935,0.9656557
0.15022789,0.15033232,0.13025443,0.11361846,0.113658346,0.11918122
0.12796,0.12800327,0.111093245,0.09237627,0.092384785,0.09515909
0.44925195,0.44933128,0.39173266,0.97991955,0.97992086,0.96366704
