DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.9370842,0.9371615,0.88160235,0.8324555,0.8323185,0.80852
0.13104255,0.13109538,0.11930101,0.07737757,0.07740737,0.07354429
0.12268672,0.122718975,0.111110926,0.04498493,0.04498843,0.043725662
0.14641346,0.14642116,0.12463467,0.076395415,0.07637956,0.07506247
0.13841654,0.13850881,0.120318435,0.1164055,0.11644895,0.1187857
0.9428362,0.9428637,0.88907087,0.966005,0.96594197,0.9486505
0.12628795,0.1263326,0.10960293,0.09258603,0.09260129,0.09488821
0.9341748,0.93426317,0.87685573,0.77676165,0.7765309,0.755245
0.8900836,0.8901261,0.8037266,0.81261337,0.8123779,0.7587366
0.1550272,0.15505633,0.13240848,0.08152137,0.08152545,0.08059952
