DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13093086,0.13091265,0.11169292,0.0653391,0.06531276,0.063924275
0.113198854,0.11314317,0.095150985,0.058744434,0.05869966,0.054628965
0.1179952,0.11798628,0.10711344,0.045715008,0.045685813,0.04315944
0.12428977,0.12431702,0.114963725,0.05019469,0.05017705,0.046620723
0.54766715,0.54756933,0.4598278,0.9946845,0.9946727,0.98907787
0.14241365,0.14243463,0.12566999,0.06263613,0.062619194,0.060447693
0.116594285,0.116605654,0.106762476,0.043226354,0.04321549,0.041734237
0.13265228,0.13270119,0.122335926,0.05557644,0.055574797,0.05219265
0.5106944,0.510827,0.44488207,0.9483222,0.9483112,0.919385
0.15145771,0.15145847,0.1302693,0.094387054,0.094287984,0.094109215
