DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.6370566,0.6371458,0.5583592,0.98676175,0.9867446,0.97380626
0.10416389,0.10412697,0.09073943,0.05073848,0.050694697,0.045088142
0.8875952,0.88760144,0.7799516,0.75453967,0.7541077,0.70002514
0.10409811,0.1040568,0.08952218,0.0539212,0.053878535,0.047956765
0.14977407,0.14979397,0.13102122,0.09325024,0.09319462,0.098715834
0.1493495,0.14939056,0.1256595,0.07825621,0.07828228,0.080252714
0.15136735,0.15142427,0.12777723,0.08574056,0.08577346,0.091063194
0.14414087,0.14420933,0.124479294,0.09742923,0.09744897,0.10394795
0.3961378,0.39631745,0.35516375,0.93307894,0.9331056,0.90513617
0.3706208,0.3708233,0.33775938,0.9322234,0.9322265,0.9114688
