DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1570711,0.15719214,0.13606901,0.11107909,0.11112093,0.11723907
0.13108452,0.13111962,0.11409324,0.090257406,0.09025108,0.09390428
0.15278575,0.15282808,0.13241541,0.072931804,0.07293287,0.07192023
0.49553156,0.49559978,0.42823768,0.9782619,0.97824544,0.96221554
0.14225061,0.14225978,0.12423691,0.06932628,0.06929494,0.06695716
0.16397302,0.16404861,0.13863775,0.07963646,0.07968238,0.08088116
0.1617539,0.161819,0.13713582,0.08109754,0.08113465,0.08182526
0.14319368,0.14321126,0.12082693,0.07657985,0.07658368,0.07680204
0.10403506,0.10399872,0.090529285,0.05112076,0.05107817,0.04535673
0.5463242,0.54640514,0.4704579,0.9750459,0.9750407,0.95357156
