DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.56269836,0.5626607,0.4898077,0.9840009,0.98398167,0.97624135
0.16366822,0.1637214,0.14310378,0.109183855,0.109292574,0.107905574
0.12826389,0.12835225,0.11620821,0.08248454,0.082542084,0.0878627
0.10574756,0.10572425,0.09443607,0.049983624,0.049937613,0.043663606
0.63096493,0.6309166,0.56006294,0.98253995,0.9824966,0.9713927
0.14671946,0.14676517,0.12884817,0.095243424,0.0952354,0.09929056
0.21140261,0.2115029,0.18576215,0.14815478,0.14814416,0.14546005
0.14168225,0.14167467,0.120497346,0.08620475,0.086154774,0.08150745
0.15786012,0.15787877,0.13539103,0.09776628,0.09772193,0.09457869
0.15852198,0.1585784,0.13593179,0.0783601,0.07837998,0.077840716
