DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14820875,0.14821936,0.12623073,0.07761686,0.077604406,0.076313764
0.1370897,0.1370826,0.11519825,0.07373641,0.07370763,0.07231753
0.13781397,0.13782825,0.118937224,0.08556526,0.085541226,0.092167094
0.7815925,0.78145474,0.6852629,0.9937508,0.99372065,0.98674905
0.11469302,0.11464677,0.0960963,0.061629634,0.061585244,0.057142083
0.6802463,0.68011767,0.60347134,0.9923443,0.9923135,0.98634064
0.1582829,0.15833262,0.13534172,0.082447335,0.08246634,0.08199654
0.65814453,0.65805936,0.5818773,0.9883275,0.98829716,0.9797211
0.13289694,0.13289088,0.11212308,0.08685378,0.08685663,0.0830975
0.12749298,0.12753274,0.11076003,0.090164125,0.09017527,0.09264813
