DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.843426,0.8434784,0.755539,0.97551596,0.9754819,0.9586211
0.13411802,0.13411792,0.11312752,0.07318233,0.07317055,0.07367787
0.89659405,0.89636207,0.8023984,0.9997766,0.99977463,0.9992377
0.92438513,0.9244357,0.8638278,0.95340294,0.95334435,0.9326735
0.95664483,0.9566781,0.91510165,0.9794622,0.9794189,0.96949977
0.13297097,0.13295588,0.11327342,0.06622648,0.06620101,0.06499065
0.11374047,0.11368672,0.09575935,0.0590747,0.059031762,0.05505359
0.15562709,0.1556439,0.13372198,0.095665425,0.09558879,0.09370331
0.17271036,0.17275392,0.1490109,0.114827774,0.114809975,0.11086263
0.11976149,0.11972202,0.10150064,0.060686756,0.060656324,0.05765966
