DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13802165,0.13801834,0.11850626,0.06980517,0.069778435,0.06850205
0.13725676,0.13731998,0.12090299,0.056558166,0.05657242,0.055783696
0.5191813,0.5193411,0.4567883,0.93457085,0.9345818,0.8993185
0.14759025,0.14767621,0.12806383,0.06817054,0.06819997,0.06880992
0.38194853,0.38201153,0.33517724,0.97456396,0.9745539,0.9607527
0.16793598,0.16795638,0.14676712,0.10813461,0.10807118,0.109674595
0.15683469,0.15688929,0.13508849,0.07454918,0.074562535,0.073642924
0.16231163,0.16241242,0.13836086,0.09847373,0.09851574,0.10499512
0.13702203,0.13708296,0.12626149,0.055431116,0.055426557,0.050536342
0.13686043,0.13687846,0.11647661,0.08261728,0.0826191,0.08953962
