DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14380115,0.14385928,0.12585823,0.05475367,0.05476746,0.053144168
0.15117651,0.15124188,0.13336252,0.100091174,0.100152336,0.10227445
0.11604856,0.116011485,0.10521358,0.052222826,0.052153796,0.048306294
0.46482712,0.46493366,0.4081953,0.9784869,0.9784954,0.95929235
0.14928481,0.14929748,0.12721859,0.07829572,0.07828507,0.07700581
0.13765684,0.13766216,0.12167612,0.06310844,0.06307637,0.060449574
0.11117626,0.111140065,0.099082634,0.05037494,0.050299924,0.046578143
0.1505709,0.15059319,0.12989102,0.076827124,0.07681353,0.075527
0.7773833,0.77761227,0.6240401,0.121198304,0.121318355,0.12301724
0.9643815,0.9643432,0.9089714,0.9975112,0.997502,0.991427
