DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.17087582,0.17091897,0.15009953,0.1102548,0.11023399,0.113164224
0.6550582,0.6549429,0.5721265,0.9921975,0.9921799,0.9865081
0.13050348,0.13049385,0.11018521,0.076501034,0.07648631,0.080693826
0.1381299,0.13812558,0.11672019,0.09079138,0.09078952,0.0870962
0.14820653,0.14820307,0.12657183,0.09326829,0.09322845,0.088492386
0.13370742,0.13369247,0.11260396,0.0684008,0.06836829,0.06691559
0.116848536,0.1168708,0.10726015,0.043667868,0.043664362,0.043068133
0.7828336,0.78261346,0.6875736,0.99837416,0.9983675,0.9963609
0.18045676,0.18049814,0.15666315,0.117458,0.11738189,0.11569968
0.14822185,0.14829813,0.1277545,0.098951906,0.09897805,0.1058488
