DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.9907462,0.99073607,0.9770914,0.99988353,0.9998832,0.9982479
0.6815648,0.6815127,0.5946364,0.9804819,0.9804109,0.96561736
0.16036534,0.16038837,0.13769142,0.10079137,0.100755915,0.09748667
0.6724034,0.6723203,0.5720201,0.9926504,0.99262744,0.9850313
0.32808235,0.32808596,0.2812557,0.91367346,0.91362065,0.89828736
0.9965468,0.9965495,0.98479885,0.43434116,0.43366104,0.37696326
0.20393929,0.20403387,0.18022776,0.14197552,0.14194667,0.14093977
0.14683275,0.14685684,0.12404974,0.077961296,0.07797003,0.07797894
0.16143347,0.16155452,0.13868311,0.10506356,0.105115056,0.1109823
0.106613204,0.106562145,0.08911995,0.06233072,0.06229839,0.0551746
