DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.46955854,0.46959266,0.4029297,0.9818066,0.98180115,0.96707106
0.14053254,0.14055225,0.11833936,0.07796749,0.07797914,0.081440315
0.11791086,0.11793897,0.10787031,0.044332128,0.0443325,0.043882787
0.4955094,0.4957222,0.4475944,0.9751479,0.975135,0.9576242
0.13693786,0.13700654,0.120583355,0.059998363,0.06001674,0.059706654
0.80025065,0.8003516,0.6938506,0.95472777,0.95469004,0.916916
0.3247338,0.32491174,0.30534336,0.65528524,0.65573317,0.6150145
0.1427851,0.14287962,0.12406352,0.11464673,0.11468265,0.11873562
0.50021225,0.50038314,0.4424128,0.96375215,0.96374106,0.94071186
0.12695022,0.12699026,0.11026472,0.08991266,0.089928776,0.09212533
