DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13545908,0.13544272,0.114520565,0.08022449,0.08017763,0.07537321
0.115243755,0.1152528,0.10639324,0.046194367,0.046138007,0.041468088
0.15405266,0.15412056,0.13298592,0.061797064,0.061822806,0.060632803
0.112819925,0.11281006,0.09473811,0.07413514,0.074137084,0.05911652
0.1207595,0.12071769,0.10168024,0.060268987,0.06023435,0.057516806
0.14706555,0.14707595,0.12581141,0.08769944,0.08761637,0.085481085
0.5373106,0.5375373,0.49898773,0.9402769,0.9403406,0.8844258
0.13708168,0.13709101,0.12173233,0.059275232,0.059249133,0.056689497
0.13615596,0.13615122,0.1163067,0.0805276,0.080442525,0.079791725
0.14642341,0.146486,0.12564431,0.092672765,0.092691466,0.10042064
