DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13190395,0.13195029,0.12165556,0.05933201,0.059341352,0.056691505
0.16184463,0.16191004,0.13722338,0.08108325,0.08112047,0.08180648
0.13475445,0.13480747,0.12371816,0.058136154,0.05813268,0.05095761
0.124584354,0.12466889,0.11419372,0.0811678,0.08122114,0.08745671
0.9120249,0.9118121,0.83305705,0.99982005,0.9998186,0.9993954
0.15820782,0.15831695,0.1432457,0.100447394,0.10053321,0.07898101
0.13507216,0.135186,0.12227733,0.12498055,0.12511033,0.1330226
0.1458788,0.14591588,0.12809013,0.09301375,0.09297843,0.09857711
0.11063294,0.110588595,0.10080526,0.047420193,0.04734927,0.04352673
0.70720685,0.70703125,0.61687565,0.99663746,0.99662715,0.99359465
