DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11996767,0.11998324,0.110545285,0.049988355,0.04997299,0.04882196
0.14370063,0.14380905,0.12600774,0.0940366,0.094107665,0.09917597
0.14083691,0.14086106,0.118879,0.08133136,0.08135451,0.08675021
0.11202555,0.11200507,0.10271859,0.04284548,0.042805437,0.040542018
0.45478988,0.4546941,0.3825683,0.99473965,0.9947303,0.98980415
0.1514517,0.15151405,0.12869869,0.09204922,0.09208068,0.09910185
0.13498305,0.13497883,0.1141537,0.07474343,0.074691154,0.07183348
0.14180866,0.14181674,0.12112921,0.08279207,0.08270612,0.080961086
0.44994432,0.44998682,0.39002162,0.98463374,0.9846322,0.9712396
0.11391594,0.11391259,0.10477952,0.0431797,0.043154422,0.041402552
