DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13574243,0.13572416,0.114587165,0.08268024,0.08263637,0.0776493
0.45092183,0.4512591,0.4279372,0.9019129,0.90203846,0.84180707
0.12084415,0.12085828,0.11132353,0.0501283,0.05011207,0.04861857
0.15347686,0.1535254,0.1295213,0.079103716,0.07913291,0.08027286
0.110189185,0.110146426,0.093642734,0.058023755,0.05798642,0.053535048
0.12240075,0.122425385,0.11330846,0.0493412,0.049319196,0.045600493
0.13223098,0.13221523,0.11242969,0.078957096,0.07889902,0.08088101
0.13509086,0.13513385,0.11728158,0.09178592,0.091780946,0.09726207
0.4023159,0.4024748,0.36019227,0.94886446,0.94885707,0.9279084
0.13059846,0.1305819,0.11072876,0.07731239,0.0772636,0.07944578
