DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.10402786,0.103985935,0.08908608,0.054761436,0.054719888,0.04843532
0.15860468,0.15868205,0.1341562,0.08981431,0.08985003,0.095197245
0.71903414,0.7188993,0.62913126,0.9924427,0.99241596,0.9856002
0.16904601,0.16908216,0.14561637,0.11121278,0.11119042,0.107273966
0.15309833,0.15315041,0.13282533,0.06701973,0.06702931,0.06548685
0.16692601,0.16693738,0.14425664,0.107814685,0.10771411,0.107436076
0.15659682,0.15661076,0.13674316,0.099075146,0.09900521,0.10234289
0.6139394,0.61381316,0.5351991,0.99271405,0.9927003,0.98817337
0.21193025,0.21202818,0.18603732,0.14942986,0.14941543,0.14647366
0.10792986,0.10788653,0.09033721,0.06458064,0.064560264,0.056473885
