DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.98833096,0.98836297,0.9545664,0.15556258,0.15591572,0.11594228
0.12681761,0.12685107,0.117173165,0.051392026,0.051378567,0.04781239
0.1148845,0.11491754,0.10613738,0.050073702,0.050072968,0.050758395
0.15203999,0.15208319,0.1284685,0.07911247,0.079136625,0.07979939
0.14127232,0.14127733,0.12204939,0.07147749,0.07144746,0.07036535
0.6363527,0.63634634,0.55338025,0.9744612,0.9744134,0.95832956
0.15671562,0.15681241,0.13478735,0.10481522,0.104855455,0.11146986
0.7121607,0.7121586,0.62300396,0.9966274,0.9966243,0.98982126
0.15544121,0.15545781,0.1334682,0.09539486,0.095323235,0.093169354
0.62665236,0.626767,0.55236375,0.98783135,0.98781466,0.9763332
