DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13658865,0.13664813,0.12581831,0.05513278,0.055127323,0.050476044
0.13755518,0.13757621,0.11827462,0.085506536,0.08549529,0.092731684
0.1355414,0.1355287,0.11146513,0.095014006,0.09486933,0.091405295
0.12711471,0.12720878,0.11672441,0.092657186,0.0927193,0.10139705
0.8956402,0.8956711,0.8204534,0.9708239,0.9707703,0.9540152
0.13883589,0.13885072,0.11684677,0.074989304,0.07499283,0.07664173
0.98389554,0.9838925,0.9466196,0.75917196,0.7582736,0.53518265
0.16438872,0.16446576,0.13917865,0.077710144,0.077754915,0.07855468
0.16405568,0.16417229,0.1403461,0.10332042,0.10337115,0.109481126
0.11363385,0.1136268,0.10397972,0.04757369,0.047513958,0.04162447
