DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11611463,0.11613115,0.1071398,0.045510776,0.04550017,0.04491172
0.7131184,0.71298814,0.6072361,0.9991235,0.9991209,0.9973239
0.12811713,0.12815137,0.11826148,0.05298439,0.05297532,0.049721498
0.13933912,0.13932775,0.11817722,0.08451581,0.08446653,0.07972602
0.13547085,0.13557535,0.12527463,0.11558744,0.11566702,0.12241918
0.16051084,0.16058645,0.13702238,0.06890872,0.06894363,0.06861835
0.79843634,0.7984792,0.6891458,0.8813806,0.8813932,0.7984137
0.12617567,0.12620667,0.11658485,0.05113347,0.051119287,0.04763112
0.4461538,0.44623828,0.39039987,0.98263717,0.9826355,0.9684817
0.11068481,0.11064543,0.09216528,0.07136753,0.071341716,0.06476166
