DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13290083,0.13288486,0.11200887,0.06751038,0.0674795,0.06597447
0.15639351,0.156501,0.1351778,0.11135814,0.11139699,0.117194906
0.14364769,0.14365678,0.12425043,0.07266626,0.072635934,0.07146075
0.12998803,0.12996411,0.10929073,0.07596156,0.07592126,0.0708954
0.117492616,0.11745353,0.098562166,0.068560556,0.06851886,0.06325149
0.18543658,0.18548895,0.16121146,0.12148173,0.12142602,0.11917916
0.5341382,0.5342684,0.46868628,0.9815666,0.9815557,0.96569496
0.123586774,0.123602256,0.11380793,0.051250104,0.05123413,0.048981603
0.15030213,0.15034479,0.13204944,0.09562645,0.09559735,0.100694306
0.49857175,0.49866942,0.43812507,0.9900392,0.9900334,0.9800485
