DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11456304,0.114554174,0.104513064,0.051364306,0.051322736,0.044836782
0.8039727,0.8037952,0.70971507,0.9966908,0.996673,0.9925157
0.121163175,0.12123593,0.104667485,0.10538719,0.10546336,0.103743255
0.11625234,0.116317965,0.10001023,0.099534236,0.09961935,0.09704261
0.9914233,0.99143237,0.97270775,0.43134207,0.43132374,0.439888
0.14662287,0.14673063,0.12799168,0.09184975,0.091916926,0.09629562
0.12486027,0.12490919,0.1083213,0.09420508,0.09423013,0.09606565
0.12752762,0.12760924,0.11808976,0.08999782,0.09003211,0.093268506
0.9900488,0.99005413,0.9691976,0.5542167,0.5540468,0.5336235
0.75286,0.7526739,0.6591111,0.99598426,0.99596775,0.9917024
