DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14359236,0.14360306,0.12079766,0.09747974,0.09744038,0.09425444
0.19402285,0.19408357,0.16949521,0.13048773,0.13042831,0.12837757
0.7419031,0.74181175,0.6358724,0.990836,0.9907998,0.9816196
0.10477928,0.10474246,0.090943746,0.051613525,0.05157164,0.046204064
0.48366472,0.48383746,0.43880185,0.88166666,0.8816781,0.85260046
0.1535518,0.15355612,0.13355598,0.097141385,0.097060725,0.09986675
0.15433206,0.15432926,0.13294664,0.097786404,0.09768106,0.09802921
0.64951485,0.64947104,0.54952997,0.98814934,0.988126,0.9757608
0.53486973,0.53498435,0.4768897,0.905729,0.90561813,0.87305844
0.13098353,0.13097337,0.11097918,0.07767766,0.07765404,0.08172365
