DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.5736256,0.57345986,0.49185735,0.9995771,0.9995756,0.99873894
0.11628164,0.11629453,0.10674503,0.04334962,0.0433405,0.0420501
0.41006187,0.4100863,0.37662995,0.8984955,0.8986221,0.8522891
0.14641804,0.14643125,0.12379664,0.07823105,0.078230776,0.07739199
0.117152415,0.11711777,0.10617081,0.05208174,0.052017607,0.048304383
0.5160403,0.51604795,0.43942732,0.9853514,0.98534036,0.97220296
0.16359907,0.16371064,0.13983288,0.10285572,0.102904186,0.10930217
0.8246101,0.82458293,0.7104858,0.9793569,0.97934866,0.95559883
0.10440149,0.10435791,0.09326909,0.046594955,0.046519846,0.041549362
0.9996291,0.99962574,0.9980391,1.0,1.0,1.0
