DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.67044115,0.6703673,0.58408904,0.98598146,0.98594546,0.9755244
0.14641398,0.14651832,0.12735067,0.11660727,0.11664395,0.12165012
0.1321316,0.13212003,0.11487407,0.06502935,0.064985834,0.0635507
0.15308298,0.15311752,0.13431759,0.09618993,0.0961414,0.10178878
0.14910926,0.14912362,0.1278964,0.07709158,0.077076934,0.07607847
0.62886196,0.6288814,0.55098915,0.96833575,0.96827483,0.94974256
0.14151785,0.14159767,0.122534975,0.10523566,0.1052662,0.11001548
0.7563768,0.7562268,0.644659,0.9962905,0.9962749,0.99115735
0.11827595,0.1183012,0.10808812,0.043470338,0.0434702,0.04267421
0.70762086,0.70741546,0.59945667,0.9976747,0.9976657,0.99450743
